timestamp,raw_x,raw_y,raw_z,smoothed_x,smoothed_y,smoothed_z,valid
1783695823.3241675,0.142127,0.007573,-0.543484,0.148874,0.005633,-0.476334,1
1783695823.3863208,0.139837,-0.004277,-0.549451,0.146615,0.003155,-0.494613,1
1783695823.4494238,0.138023,-0.009894,-0.550366,0.144467,-0.000107,-0.508551,1
1783695823.5129802,0.139715,-0.015106,-0.549012,0.143279,-0.003857,-0.518666,1
1783695823.5768664,0.138976,-0.008139,-0.556993,0.142203,-0.004927,-0.528248,1
1783695823.6371562,0.141700,-0.011266,-0.557643,0.142078,-0.006512,-0.535597,1
1783695823.700452,0.141853,-0.007482,-0.557416,0.142022,-0.006755,-0.541052,1
1783695824.2428107,0.138018,-0.025058,-0.546617,0.141021,-0.011330,-0.542443,1
1783695824.3130066,0.144947,-0.025183,-0.543999,0.142002,-0.014793,-0.542832,1
1783695825.0408196,0.143358,-0.010787,-0.554915,0.142341,-0.013792,-0.545853,1
1783695825.1069067,0.141834,-0.005717,-0.556138,0.142214,-0.011773,-0.548424,1
1783695825.173102,0.142433,-0.002977,-0.556266,0.142269,-0.009574,-0.550384,1
1783695825.2325945,0.146840,-0.005929,-0.554113,0.143412,-0.008663,-0.551316,1
1783695825.2974226,0.147049,-0.002934,-0.557672,0.144321,-0.007231,-0.552905,1
1783695825.362,0.145191,-0.003919,-0.556169,0.144539,-0.006403,-0.553721,1
1783695825.4284496,0.151105,-0.010182,-0.553159,0.146180,-0.007348,-0.553581,1
1783695825.4942856,0.146926,-0.004895,-0.550375,0.146367,-0.006734,-0.552779,1
1783695825.5673914,0.148552,-0.002412,-0.552117,0.146913,-0.005654,-0.552614,1
1783695825.6966453,0.144120,-0.000953,-0.554922,0.146215,-0.004478,-0.553191,1
1783695825.7662253,0.145320,0.001527,-0.555676,0.145991,-0.002977,-0.553812,1
1783695825.8349185,0.140705,-0.004261,-0.555548,0.144669,-0.003298,-0.554246,1
1783695825.8995316,0.143817,-0.009644,-0.554736,0.144456,-0.004884,-0.554369,1
1783695825.9665985,0.144341,-0.000018,-0.553962,0.144428,-0.003668,-0.554267,1
1783695826.0336967,0.145389,-0.010284,-0.552151,0.144668,-0.005322,-0.553738,1
1783695826.1009264,0.146085,-0.011537,-0.552607,0.145022,-0.006876,-0.553455,1
1783695826.2335339,0.147125,-0.006301,-0.550973,0.145548,-0.006732,-0.552835,1
1783695826.299432,0.142561,-0.004683,-0.555210,0.144801,-0.006220,-0.553429,1
1783695826.3651175,0.145292,-0.002891,-0.552853,0.144924,-0.005388,-0.553285,1
1783695826.4357605,0.150257,-0.006911,-0.554512,0.146257,-0.005769,-0.553592,1
1783695826.5086586,0.148731,-0.011527,-0.553592,0.146875,-0.007208,-0.553592,1
1783695826.5816667,0.144340,-0.006106,-0.557440,0.146242,-0.006933,-0.554554,1
1783695826.653207,0.147420,-0.009781,-0.554043,0.146536,-0.007645,-0.554426,1
1783695826.7277799,0.150926,-0.006658,-0.554919,0.147634,-0.007398,-0.554549,1
1783695826.7951822,0.155008,0.005873,-0.555835,0.149477,-0.004080,-0.554871,1
1783695826.86497,0.146403,-0.002072,-0.556806,0.148709,-0.003578,-0.555355,1
1783695826.932515,0.144910,-0.003891,-0.555942,0.147759,-0.003657,-0.555501,1
1783695826.997583,0.143492,-0.007963,-0.556001,0.146692,-0.004733,-0.555626,1
1783695827.0632102,0.146961,-0.007660,-0.556862,0.146759,-0.005465,-0.555935,1
1783695827.1274142,0.140892,-0.011143,-0.556795,0.145293,-0.006884,-0.556150,1
1783695827.1973948,0.151008,-0.004480,-0.556867,0.146721,-0.006283,-0.556329,1
1783695827.2676058,0.147561,-0.004335,-0.557000,0.146931,-0.005796,-0.556497,1
1783695827.3381214,0.150070,-0.006330,-0.556109,0.147716,-0.005930,-0.556400,1
1783695827.407699,0.144078,-0.000671,-0.557129,0.146806,-0.004615,-0.556582,1
1783695827.480132,0.139147,-0.014000,-0.555962,0.144891,-0.006961,-0.556427,1
1783695827.5571074,0.141768,-0.003488,-0.556253,0.144111,-0.006093,-0.556384,1
1783695827.6270726,0.138154,-0.003697,-0.556782,0.142621,-0.005494,-0.556483,1
1783695827.691536,0.145047,-0.001102,-0.556630,0.143228,-0.004396,-0.556520,1
1783695827.7557425,0.142096,-0.002338,-0.553932,0.142945,-0.003882,-0.555873,1
1783695827.8243926,0.137530,-0.011304,-0.553670,0.141591,-0.005737,-0.555322,1
1783695827.8944247,0.141924,-0.007165,-0.553122,0.141674,-0.006094,-0.554772,1
1783695827.95747,0.137302,0.000430,-0.556372,0.140581,-0.004463,-0.555172,1
1783695828.0250194,0.138628,-0.000376,-0.555899,0.140093,-0.003441,-0.555354,1
1783695828.0918746,0.140368,0.010855,-0.555705,0.140162,0.000133,-0.555442,1
1783695828.160671,0.126983,0.005866,-0.560302,0.136867,0.001566,-0.556657,1
1783695828.22935,0.136159,0.020714,-0.559901,0.136690,0.006353,-0.557468,1
1783695828.297208,0.128250,0.014001,-0.561199,0.134580,0.008265,-0.558400,1
1783695828.361977,0.128728,0.010092,-0.559484,0.133117,0.008722,-0.558671,1
1783695828.4269717,0.135742,0.016620,-0.561201,0.133773,0.010696,-0.559304,1
1783695828.4943695,0.134777,0.009999,-0.559628,0.134024,0.010522,-0.559385,1
1783695828.5570586,0.130145,0.007631,-0.559460,0.133054,0.009799,-0.559404,1
1783695828.624917,0.135523,0.011849,-0.560076,0.133671,0.010312,-0.559572,1
1783695828.6916258,0.132263,0.006511,-0.558705,0.133319,0.009362,-0.559355,1
1783695828.7567315,0.128084,0.007122,-0.562008,0.132010,0.008802,-0.560018,1
1783695828.8209648,0.133484,0.010286,-0.560813,0.132379,0.009173,-0.560217,1
1783695828.8869736,0.136970,0.010297,-0.561732,0.133527,0.009454,-0.560596,1
1783695828.9529357,0.137887,0.007735,-0.559769,0.134617,0.009024,-0.560389,1
1783695829.0203724,0.145314,0.007488,-0.559722,0.137291,0.008640,-0.560222,1
1783695829.0862486,0.134953,0.009368,-0.560672,0.136707,0.008822,-0.560335,1
1783695829.150328,0.134528,0.004624,-0.551141,0.136162,0.007773,-0.558036,1
1783695829.2180433,0.130265,0.010626,-0.542140,0.134688,0.008486,-0.554062,1
1783695829.2872646,0.093492,0.050431,-0.581089,0.124389,0.018972,-0.560819,1
1783695829.4853904,0.159021,-0.014925,-0.433630,0.133047,0.010498,-0.529022,1
1783695829.5520692,0.177182,-0.016351,-0.388458,0.144081,0.003786,-0.493881,1
1783695829.6163812,0.186227,-0.010004,-0.359564,0.154617,0.000338,-0.460301,1
1783695829.681163,0.192546,0.006518,-0.331184,0.164099,0.001883,-0.428022,1
1783695829.7477303,0.203082,0.026780,-0.303313,0.173845,0.008108,-0.396845,1
1783695829.8177643,0.213494,0.032636,-0.274522,0.183757,0.014240,-0.366264,1
1783695829.8812523,0.227629,0.041906,-0.241145,0.194725,0.021156,-0.334984,1
1783695829.943548,0.227468,0.042106,-0.224808,0.202911,0.026394,-0.307440,1
1783695830.0055213,0.234107,0.043790,-0.195180,0.210710,0.030743,-0.279375,1
1783695830.072831,0.234304,0.040500,-0.176753,0.216608,0.033182,-0.253720,1
1783695830.1378498,0.239541,0.033277,-0.163354,0.222341,0.033206,-0.231128,1
1783695830.1991117,0.245303,0.026025,-0.151348,0.228082,0.031411,-0.211183,1
1783695830.2776601,0.243705,0.025406,-0.148808,0.231988,0.029910,-0.195589,1
1783695830.3445432,0.245966,0.024436,-0.143452,0.235482,0.028541,-0.182555,1
1783695830.4127066,0.251020,0.017071,-0.136955,0.239367,0.025674,-0.171155,1
1783695830.4828205,0.254005,0.015242,-0.131196,0.243026,0.023066,-0.161165,1
1783695830.5453138,0.255701,0.017354,-0.130217,0.246195,0.021638,-0.153428,1
1783695830.6113076,0.256856,0.019114,-0.129458,0.248860,0.021007,-0.147436,1
1783695830.6790807,0.259739,0.018662,-0.125258,0.251580,0.020421,-0.141891,1
1783695830.7456484,0.257930,0.019215,-0.128002,0.253167,0.020119,-0.138419,1
1783695830.810709,0.255303,0.023676,-0.132410,0.253701,0.021008,-0.136917,1
1783695830.8686519,0.254261,0.026296,-0.133702,0.253841,0.022330,-0.136113,1
1783695830.934408,0.251477,0.023922,-0.135588,0.253250,0.022728,-0.135982,1
1783695831.004607,0.252874,0.027993,-0.134012,0.253156,0.024045,-0.135489,1
1783695831.0702116,0.255827,0.025398,-0.124123,0.253824,0.024383,-0.132648,1
1783695831.135696,0.250052,0.028333,-0.134568,0.252881,0.025371,-0.133128,1
1783695831.1995275,0.248722,0.030745,-0.134832,0.251841,0.026714,-0.133554,1
1783695831.2694108,0.249856,0.032262,-0.134997,0.251345,0.028101,-0.133914,1
1783695831.341715,0.251492,0.031184,-0.132391,0.251382,0.028872,-0.133534,1
1783695831.4080367,0.252552,0.030114,-0.130030,0.251674,0.029182,-0.132658,1
1783695831.476866,0.252253,0.028928,-0.128039,0.251819,0.029119,-0.131503,1
1783695831.5488348,0.252826,0.030770,-0.126339,0.252071,0.029532,-0.130212,1
1783695831.6169987,0.249631,0.030404,-0.129196,0.251461,0.029750,-0.129958,1
1783695831.6822677,0.251751,0.028877,-0.125580,0.251533,0.029531,-0.128863,1
1783695831.7492454,0.250920,0.030279,-0.128233,0.251380,0.029718,-0.128706,1
1783695831.8128676,0.251934,0.029796,-0.126526,0.251519,0.029738,-0.128161,1
1783695831.8749437,0.250494,0.032867,-0.128563,0.251263,0.030520,-0.128261,1
1783695831.9418414,0.250277,0.033501,-0.129683,0.251016,0.031265,-0.128617,1
1783695832.007786,0.252669,0.031662,-0.124278,0.251429,0.031365,-0.127532,1
1783695832.0770273,0.248040,0.030818,-0.130326,0.250582,0.031228,-0.128231,1
1783695832.1430457,0.251318,0.030756,-0.126222,0.250766,0.031110,-0.127728,1
1783695832.2122974,0.254883,0.029459,-0.119776,0.251795,0.030697,-0.125740,1
1783695832.2741306,0.251039,0.029148,-0.126005,0.251606,0.030310,-0.125806,1
1783695832.3382628,0.251545,0.029582,-0.124993,0.251591,0.030128,-0.125603,1
1783695832.4112363,0.251139,0.029088,-0.123421,0.251478,0.029868,-0.125058,1
1783695832.4743588,0.250322,0.028260,-0.124785,0.251189,0.029466,-0.124989,1
1783695832.5413504,0.254047,0.028104,-0.118746,0.251903,0.029125,-0.123429,1
1783695832.6076293,0.250495,0.028866,-0.125315,0.251551,0.029061,-0.123900,1
1783695832.677915,0.251056,0.029567,-0.123891,0.251428,0.029187,-0.123898,1
1783695832.742244,0.250465,0.031211,-0.124855,0.251187,0.029693,-0.124137,1
1783695832.8083692,0.251734,0.028373,-0.122096,0.251324,0.029363,-0.123627,1
1783695832.8737679,0.251074,0.031095,-0.124123,0.251261,0.029796,-0.123751,1
1783695832.9378471,0.252510,0.029015,-0.121829,0.251574,0.029601,-0.123270,1
1783695833.0052564,0.251291,0.028302,-0.122985,0.251503,0.029276,-0.123199,1
1783695833.0716178,0.253265,0.027629,-0.119738,0.251943,0.028864,-0.122334,1
1783695833.1363816,0.251503,0.030346,-0.123334,0.251833,0.029235,-0.122584,1
1783695833.2042444,0.252968,0.027866,-0.121535,0.252117,0.028893,-0.122322,1
1783695833.2701979,0.252683,0.028296,-0.119277,0.252259,0.028743,-0.121560,1
1783695833.3378334,0.249224,0.027443,-0.125239,0.251500,0.028418,-0.122480,1
1783695833.400343,0.250355,0.028520,-0.122597,0.251214,0.028444,-0.122509,1
1783695833.4695208,0.251933,0.027094,-0.119867,0.251393,0.028106,-0.121849,1
1783695833.537557,0.249482,0.028418,-0.123509,0.250916,0.028184,-0.122264,1
1783695833.6068258,0.251159,0.028646,-0.121925,0.250977,0.028300,-0.122179,1
1783695833.6759973,0.249735,0.027839,-0.124245,0.250666,0.028185,-0.122696,1
1783695833.7402313,0.250481,0.026640,-0.121591,0.250620,0.027798,-0.122419,1
1783695833.8062277,0.251913,0.027608,-0.119561,0.250943,0.027751,-0.121705,1
1783695833.8699238,0.249600,0.027972,-0.124874,0.250607,0.027806,-0.122497,1
1783695833.932,0.248801,0.027499,-0.125042,0.250156,0.027729,-0.123133,1
1783695833.9959934,0.250438,0.028342,-0.121547,0.250226,0.027882,-0.122737,1
1783695834.0651784,0.250838,0.027442,-0.121429,0.250379,0.027772,-0.122410,1
1783695834.1313488,0.249362,0.029731,-0.123282,0.250125,0.028262,-0.122628,1
1783695834.2025638,0.251975,0.026531,-0.119242,0.250587,0.027829,-0.121781,1
1783695834.2705166,0.251896,0.027892,-0.119164,0.250915,0.027845,-0.121127,1
1783695834.3339968,0.248389,0.027419,-0.125377,0.250283,0.027738,-0.122189,1
1783695834.394412,0.248235,0.028297,-0.126105,0.249771,0.027878,-0.123168,1
1783695834.4571567,0.249541,0.029317,-0.124580,0.249714,0.028238,-0.123521,1
1783695834.5250118,0.249124,0.029073,-0.124958,0.249566,0.028447,-0.123880,1
1783695834.5921717,0.248747,0.030103,-0.124777,0.249361,0.028861,-0.124105,1
1783695834.6548605,0.251426,0.027146,-0.120352,0.249877,0.028432,-0.123166,1
1783695834.7189405,0.247926,0.028247,-0.125841,0.249390,0.028386,-0.123835,1
1783695834.785497,0.250918,0.029590,-0.124361,0.249772,0.028687,-0.123967,1
1783695834.8526328,0.252541,0.030043,-0.120819,0.250464,0.029026,-0.123180,1
1783695834.914781,0.251121,0.030969,-0.122749,0.250628,0.029512,-0.123072,1
1783695834.9853876,0.250816,0.030261,-0.122675,0.250675,0.029699,-0.122973,1
1783695835.05461,0.252946,0.030265,-0.120426,0.251243,0.029840,-0.122336,1
1783695835.1242833,0.251938,0.029969,-0.122450,0.251417,0.029873,-0.122364,1
1783695835.1917355,0.252476,0.029250,-0.119623,0.251681,0.029717,-0.121679,1
1783695835.2574089,0.253045,0.029695,-0.119990,0.252022,0.029712,-0.121257,1
1783695835.3219264,0.250582,0.031866,-0.123673,0.251662,0.030250,-0.121861,1
1783695835.3854985,0.251761,0.031470,-0.122607,0.251687,0.030555,-0.122047,1
1783695835.4497468,0.251031,0.029852,-0.122451,0.251523,0.030379,-0.122148,1
1783695835.5216796,0.249523,0.029928,-0.125174,0.251023,0.030266,-0.122905,1
1783695835.5900242,0.249192,0.029389,-0.125045,0.250565,0.030047,-0.123440,1
1783695835.6631627,0.247876,0.031725,-0.128158,0.249893,0.030467,-0.124620,1
1783695835.7336452,0.246937,0.031719,-0.129390,0.249154,0.030780,-0.125812,1
1783695835.8071163,0.243340,0.033379,-0.135072,0.247700,0.031430,-0.128127,1
1783695835.8752246,0.238619,0.033708,-0.145281,0.245430,0.031999,-0.132416,1
1783695835.9428241,0.229271,0.037610,-0.160012,0.241390,0.033402,-0.139315,1
1783695836.0098984,0.213425,0.043697,-0.190989,0.234399,0.035976,-0.152233,1
1783695836.0731559,0.198510,0.040019,-0.227954,0.225427,0.036987,-0.171163,1
1783695836.1401267,0.184259,0.040600,-0.270994,0.215135,0.037890,-0.196121,1
1783695836.209114,0.176641,0.034676,-0.316596,0.205511,0.037086,-0.226240,1
1783695836.2769113,0.164800,0.016928,-0.357969,0.195333,0.032047,-0.259172,1
1783695836.3393552,0.144779,0.001147,-0.399120,0.182695,0.024322,-0.294159,1
1783695836.4008994,0.142793,-0.016731,-0.443400,0.172719,0.014059,-0.331469,1
1783695836.471835,0.112535,0.005012,-0.536525,0.157673,0.011797,-0.382733,1
1783695836.5343447,0.111961,-0.010691,-0.562661,0.146245,0.006175,-0.427715,1
1783695836.6040678,0.140677,-0.038747,-0.537113,0.144853,-0.005055,-0.455065,1
1783695836.669952,0.170523,-0.043478,-0.536686,0.151271,-0.014661,-0.475470,1
1783695836.739178,0.164423,-0.047294,-0.539387,0.154559,-0.022819,-0.491449,1
1783695836.8078322,0.158481,-0.054088,-0.534655,0.155539,-0.030636,-0.502251,1
1783695836.87422,0.160253,-0.055896,-0.534851,0.156718,-0.036951,-0.510401,1
1783695836.9413953,0.158800,-0.046931,-0.536997,0.157238,-0.039446,-0.517050,1
1783695837.071866,0.149588,-0.045850,-0.544887,0.155326,-0.041047,-0.524009,1
1783695837.6235113,0.136348,-0.020637,-0.555792,0.150581,-0.035944,-0.531955,1
1783695837.8228357,0.140921,-0.015253,-0.558595,0.148166,-0.030772,-0.538615,1
1783695837.8894022,0.144813,-0.016503,-0.555224,0.147328,-0.027204,-0.542767,1
1783695837.9550123,0.142107,-0.012199,-0.557245,0.146023,-0.023453,-0.546387,1
1783695838.0196416,0.141962,-0.026759,-0.552025,0.145007,-0.024280,-0.547796,1
1783695838.0828562,0.149408,-0.015056,-0.550955,0.146108,-0.021974,-0.548586,1
1783695838.1471517,0.148839,-0.027270,-0.550379,0.146791,-0.023298,-0.549034,1
1783695838.2162485,0.146000,-0.017571,-0.554409,0.146593,-0.021866,-0.550378,1
1783695838.2837822,0.143503,-0.019796,-0.554140,0.145820,-0.021349,-0.551318,1
1783695838.3491843,0.151021,-0.025671,-0.551951,0.147121,-0.022429,-0.551477,1
1783695838.4142163,0.149024,-0.023775,-0.552051,0.147597,-0.022765,-0.551620,1
1783695838.4766579,0.151892,-0.023935,-0.551809,0.148670,-0.023058,-0.551667,1
1783695838.5464876,0.146357,-0.028640,-0.553234,0.148092,-0.024454,-0.552059,1
1783695838.6118805,0.147806,-0.025316,-0.553940,0.148020,-0.024669,-0.552529,1
1783695838.674605,0.143905,-0.031426,-0.554295,0.146992,-0.026358,-0.552971,1
1783695838.745243,0.145058,-0.027814,-0.553446,0.146508,-0.026722,-0.553090,1
1783695838.8139493,0.148589,-0.031441,-0.551468,0.147028,-0.027902,-0.552684,1
1783695838.8788853,0.145910,-0.024686,-0.552895,0.146749,-0.027098,-0.552737,1
1783695838.9449532,0.143208,-0.018755,-0.559213,0.145864,-0.025012,-0.554356,1
1783695839.0133224,0.141889,-0.009735,-0.558336,0.144870,-0.021193,-0.555351,1
1783695839.0777092,0.145473,-0.012971,-0.558111,0.145021,-0.019138,-0.556041,1
1783695839.1438043,0.142420,-0.018483,-0.558051,0.144371,-0.018974,-0.556543,1
1783695839.206135,0.137231,-0.022902,-0.563000,0.142586,-0.019956,-0.558158,1
1783695839.2726977,0.134674,-0.018654,-0.560772,0.140608,-0.019631,-0.558811,1
1783695839.3390348,0.138365,-0.021869,-0.561511,0.140047,-0.020190,-0.559486,1
1783695839.4047372,0.128707,-0.022827,-0.562937,0.137212,-0.020849,-0.560349,1
1783695839.4730206,0.139772,-0.018714,-0.562669,0.137852,-0.020316,-0.560929,1
1783695839.5373154,0.141022,-0.019654,-0.554036,0.138645,-0.020150,-0.559205,1
1783695839.6048808,0.143820,-0.020247,-0.550373,0.139939,-0.020174,-0.556997,1
1783695839.6729593,0.143579,-0.025273,-0.553923,0.140849,-0.021449,-0.556229,1
1783695839.7348006,0.134568,-0.012204,-0.559932,0.139279,-0.019138,-0.557155,1
1783695839.8039732,0.137097,-0.011452,-0.561632,0.138733,-0.017216,-0.558274,1
1783695839.872882,0.138484,-0.013313,-0.558037,0.138671,-0.016240,-0.558215,1
1783695839.9388433,0.134938,-0.015999,-0.559555,0.137738,-0.016180,-0.558550,1
1783695840.0043843,0.143537,-0.023084,-0.556602,0.139188,-0.017906,-0.558063,1
1783695840.0670474,0.145159,-0.015402,-0.559748,0.140681,-0.017280,-0.558484,1
1783695840.1313596,0.144177,-0.013372,-0.558535,0.141555,-0.016303,-0.558497,1
1783695840.194342,0.136502,-0.019520,-0.558951,0.140292,-0.017107,-0.558610,1
1783695840.2571528,0.140149,-0.012605,-0.561023,0.140256,-0.015982,-0.559214,1
1783695840.3216732,0.140692,-0.012672,-0.561122,0.140365,-0.015154,-0.559691,1
1783695840.3886726,0.136292,-0.004907,-0.563980,0.139347,-0.012592,-0.560763,1
1783695840.45439,0.135565,-0.008444,-0.563571,0.138401,-0.011555,-0.561465,1
1783695840.517959,0.136155,-0.009225,-0.566180,0.137840,-0.010973,-0.562644,1
1783695840.5822184,0.136005,-0.015845,-0.561589,0.137381,-0.012191,-0.562380,1
1783695840.6424422,0.138916,-0.018853,-0.561351,0.137765,-0.013856,-0.562123,1
1783695840.704967,0.138590,-0.004410,-0.561932,0.137971,-0.011495,-0.562075,1
1783695840.7692032,0.133537,-0.006158,-0.564599,0.136862,-0.010161,-0.562706,1
1783695840.8335078,0.131584,-0.010662,-0.565447,0.135543,-0.010286,-0.563391,1
1783695840.8951287,0.134108,-0.002723,-0.564733,0.135184,-0.008395,-0.563727,1
1783695840.9580207,0.133535,-0.002761,-0.565667,0.134772,-0.006987,-0.564212,1
1783695841.0245502,0.133118,-0.007440,-0.566405,0.134358,-0.007100,-0.564760,1
1783695841.092222,0.137104,-0.009521,-0.565491,0.135045,-0.007705,-0.564943,1
1783695841.1570613,0.137434,-0.008183,-0.561920,0.135642,-0.007825,-0.564187,1
1783695841.220676,0.136910,-0.014317,-0.563695,0.135959,-0.009448,-0.564064,1
1783695841.2814023,0.138071,-0.011916,-0.564920,0.136487,-0.010065,-0.564278,1
1783695841.3449833,0.145655,0.004840,-0.565657,0.138779,-0.006339,-0.564623,1
1783695841.4083648,0.141557,-0.002218,-0.563650,0.139473,-0.005309,-0.564380,1
1783695841.4707515,0.137951,-0.003754,-0.564282,0.139093,-0.004920,-0.564355,1
1783695841.5350907,0.142597,-0.010410,-0.562851,0.139969,-0.006292,-0.563979,1
1783695841.5989258,0.147323,-0.017451,-0.555162,0.141807,-0.009082,-0.561775,1
1783695841.664975,0.148842,-0.025970,-0.554228,0.143566,-0.013304,-0.559888,1
1783695841.7282283,0.149327,-0.023667,-0.555969,0.145006,-0.015895,-0.558908,1
1783695841.7941318,0.145043,-0.020637,-0.551245,0.145015,-0.017081,-0.556993,1
1783695841.8627613,0.149883,-0.024645,-0.547335,0.146232,-0.018972,-0.554578,1
1783695841.987604,0.153182,-0.012875,-0.545900,0.147970,-0.017447,-0.552409,1
1783695842.0505023,0.138977,-0.018020,-0.553444,0.145722,-0.017590,-0.552667,1
1783695842.11303,0.131962,-0.008731,-0.556753,0.142282,-0.015376,-0.553689,1
1783695842.1747215,0.130874,-0.008865,-0.555258,0.139430,-0.013748,-0.554081,1
1783695842.2344556,0.135690,-0.010883,-0.552718,0.138495,-0.013032,-0.553740,1
1783695842.2963653,0.179045,-0.053123,-0.473146,0.148632,-0.023055,-0.533592,1
1783695842.3576949,0.173201,-0.051837,-0.477538,0.154775,-0.030250,-0.519578,1
1783695842.6095364,0.137163,-0.024622,-0.549153,0.150372,-0.028843,-0.526972,1
1783695842.7371793,0.107280,0.014929,-0.592900,0.139599,-0.017900,-0.543454,1
1783695842.7990124,0.108724,0.027191,-0.571186,0.131880,-0.006627,-0.550387,1
1783695842.8613892,0.092786,0.022944,-0.532660,0.122106,0.000766,-0.545955,1
1783695842.9879258,0.134518,-0.018039,-0.377068,0.125209,-0.003936,-0.503734,1
1783695843.0498576,0.139862,-0.008609,-0.347581,0.128872,-0.005104,-0.464696,1
1783695843.111165,0.139192,0.016869,-0.314638,0.131452,0.000389,-0.427181,1
1783695843.171786,0.157422,0.022837,-0.280430,0.137945,0.006001,-0.390493,1
1783695843.2371418,0.167758,0.043943,-0.259181,0.145398,0.015487,-0.357665,1
1783695843.2976801,0.179021,0.046931,-0.234324,0.153804,0.023348,-0.326830,1
1783695843.360654,0.188887,0.042384,-0.215747,0.162574,0.028107,-0.299059,1
1783695843.4217997,0.197830,0.039871,-0.202404,0.171388,0.031048,-0.274895,1
1783695843.483271,0.207520,0.035007,-0.184870,0.180421,0.032037,-0.252389,1
1783695843.5480187,0.216500,0.028850,-0.172709,0.189441,0.031241,-0.232469,1
1783695843.6134953,0.229350,0.025182,-0.155872,0.199418,0.029726,-0.213320,1
1783695843.6780455,0.232793,0.021803,-0.148512,0.207762,0.027745,-0.197118,1
1783695843.742131,0.243376,0.020607,-0.130122,0.216666,0.025961,-0.180369,1
1783695843.805048,0.246465,0.024242,-0.124945,0.224115,0.025531,-0.166513,1
1783695843.8692842,0.246586,0.026276,-0.118809,0.229733,0.025717,-0.154587,1
1783695843.9331563,0.256213,0.025045,-0.102382,0.236353,0.025549,-0.141536,1
1783695843.9953535,0.250299,0.024149,-0.111004,0.239840,0.025199,-0.133903,1
1783695844.066497,0.251227,0.025222,-0.108595,0.242686,0.025205,-0.127576,1
1783695844.13336,0.244607,0.025546,-0.108959,0.243167,0.025290,-0.122922,1
1783695844.1993291,0.225227,0.030273,-0.124237,0.238682,0.026536,-0.123250,1
1783695844.2662942,0.200329,0.027375,-0.126338,0.229093,0.026746,-0.124022,1
1783695844.338312,0.140955,-0.010210,-0.129638,0.207059,0.017507,-0.125426,1
1783695844.4063482,0.166457,-0.022106,-0.035529,0.196908,0.007604,-0.102952,1
1783695844.4775474,0.152420,-0.027412,-0.019167,0.185786,-0.001150,-0.082006,1
1783695844.6089365,0.160087,-0.025764,0.006154,0.179361,-0.007304,-0.059966,1
1783695844.6736946,0.159408,-0.026552,0.001291,0.174373,-0.012116,-0.044652,1
1783695844.7341664,0.159760,-0.026188,0.003836,0.170720,-0.015634,-0.032530,1
1783695844.807337,0.160463,-0.026059,0.004389,0.168156,-0.018240,-0.023300,1
1783695844.8745928,0.159597,-0.027706,-0.005329,0.166016,-0.020607,-0.018807,1
1783695844.9344213,0.159085,-0.024557,-0.001868,0.164283,-0.021594,-0.014572,1
1783695844.9955764,0.161781,-0.022135,0.001313,0.163658,-0.021729,-0.010601,1
1783695845.063704,0.157459,-0.017077,0.011757,0.162108,-0.020566,-0.005012,1
1783695845.1248589,0.154760,-0.015960,0.012387,0.160271,-0.019415,-0.000662,1
1783695845.189577,0.154687,-0.014469,0.015352,0.158875,-0.018178,0.003342,1
1783695845.252418,0.155770,-0.016063,0.008486,0.158099,-0.017650,0.004628,1
1783695845.316581,0.142800,-0.014786,0.009638,0.154274,-0.016934,0.005880,1
1783695845.3773623,0.140799,-0.013696,0.008481,0.150905,-0.016124,0.006530,1
1783695845.443233,0.141095,-0.013267,0.009336,0.148453,-0.015410,0.007232,1
1783695845.5072463,0.142331,-0.008697,0.017009,0.146922,-0.013732,0.009676,1
1783695845.571588,0.140283,-0.012582,0.010201,0.145262,-0.013444,0.009807,1
1783695845.6347213,0.140478,-0.012031,0.011093,0.144066,-0.013091,0.010129,1
1783695845.7000084,0.141574,-0.010784,0.013656,0.143443,-0.012514,0.011011,1
1783695845.7652268,0.143017,-0.008898,0.016890,0.143337,-0.011610,0.012481,1
1783695845.8291059,0.144656,-0.009261,0.016585,0.143666,-0.011023,0.013507,1
1783695845.8903077,0.143788,-0.011110,0.013120,0.143697,-0.011045,0.013410,1
1783695845.955665,0.143589,-0.011920,0.012009,0.143670,-0.011263,0.013060,1
1783695846.0169795,0.143595,-0.010105,0.014947,0.143651,-0.010974,0.013532,1
1783695846.079816,0.143392,-0.010052,0.015074,0.143586,-0.010743,0.013917,1
1783695846.1420121,0.140597,-0.013601,0.005671,0.142839,-0.011458,0.011856,1
1783695846.2033024,0.140721,-0.011538,0.009362,0.142309,-0.011478,0.011232,1
1783695846.2704952,0.140925,-0.012070,0.008481,0.141963,-0.011626,0.010545,1
1783695846.3401327,0.138517,-0.012615,0.007142,0.141102,-0.011873,0.009694,1
1783695846.410372,0.137964,-0.010929,0.007498,0.140317,-0.011637,0.009145,1
1783695846.480038,0.138427,-0.009596,0.009975,0.139845,-0.011127,0.009352,1
1783695846.545878,0.136389,-0.011760,0.005835,0.138981,-0.011285,0.008473,1
1783695846.61005,0.133954,-0.008293,0.011909,0.137724,-0.010537,0.009332,1
1783695846.6732824,0.133644,-0.009245,0.010193,0.136704,-0.010214,0.009547,1
1783695846.7443676,0.131780,-0.008321,0.008918,0.135473,-0.009741,0.009390,1
1783695846.8064363,0.131386,-0.007146,0.010955,0.134451,-0.009092,0.009781,1
